Application order;Previous qualification;Previous qualification (grade);Mother's qualification;Father's qualification;Father's occupation;Admission grade;Displaced;Educational special needs;Debtor;Tuition fees up to date;Gender;Scholarship holder;Age at enrollment;International;Curricular units 1st sem (credited);Curricular units 1st sem (enrolled);Curricular units 1st sem (evaluations);Curricular units 1st sem (approved);Curricular units 1st sem (grade);Curricular units 1st sem (without evaluations);Curricular units 2nd sem (credited);Curricular units 2nd sem (enrolled);Curricular units 2nd sem (evaluations);Curricular units 2nd sem (approved);Curricular units 2nd sem (grade);Curricular units 2nd sem (without evaluations);Unemployment rate;Inflation rate;GDP;Target;Marital status_Other;Marital status_married;Marital status_single;Application mode_1st phase - general contingent;Application mode_2nd phase - general contingent;Application mode_3rd phase - general contingent;Application mode_Change of course;Application mode_Change of institution/course;Application mode_Holders of other higher courses;Application mode_Other;Application mode_Over 23 years old;Application mode_Technological specialization diploma holders;Application mode_Transfer;Course_33;Course_171;Course_8014;Course_9003;Course_9070;Course_9085;Course_9119;Course_9130;Course_9147;Course_9238;Course_9254;Course_9500;Course_9556;Course_9670;Course_9773;Course_9853;Course_9991;Daytime/evening attendance_0;Daytime/evening attendance_1;Nacionality_Other;Nacionality_Portuguese;Mother's occupation_Administrative staff;Mother's occupation_Farmers and Skilled Workers in Agriculture, Fisheries and Forestry;Mother's occupation_Installation and Machine Operators and Assembly Workers;Mother's occupation_Intermediate Level Technicians and Professions;Mother's occupation_Other;Mother's occupation_Other Situation;Mother's occupation_Personal Services, Security and Safety Workers and Sellers;Mother's occupation_Representatives of the Legislative Power and Executive Bodies, Directors, Directors and Executive Managers;Mother's occupation_Skilled Workers in Industry, Construction and Craftsmen;Mother's occupation_Specialists in Intellectual and Scientific Activities;Mother's occupation_Student;Mother's occupation_Unskilled Workers
1;1;160.0;37;37;Unskilled Workers;160.0;0;0;0;1;0;0;35;0;0;5;5;5;5.0;0;0;5;6;5;11.383.333.333.333.300;0;15.5;2.8;-4.06;Graduate;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
5;1;111.0;19;12;Intermediate Level Technicians and Professions;115.9;1;0;0;1;0;0;22;0;0;6;7;6;6.0;0;0;6;7;6;14.428.571.428.571.400;0;13.9;-0.3;0.79;Graduate;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2;1;111.0;1;19;Skilled Workers in Industry, Construction and Craftsmen;109.3;1;0;0;1;0;1;20;0;0;6;6;6;6.0;0;0;6;6;6;14.416.666.666.666.600;0;11.1;0.6;2.02;Graduate;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
1;1;123.0;37;38;Unskilled Workers;113.9;1;0;1;0;0;0;18;0;0;6;7;4;6.0;0;0;6;9;4;11.053.571.428.571.400;0;10.8;1.4;1.74;Dropout;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
1;1;133.0;37;37;Unskilled Workers;121.8;1;0;0;1;0;1;18;0;0;6;7;5;6.0;0;0;6;9;4;10.725;0;12.4;0.5;1.79;Graduate;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
1;3;140.0;1;37;Personal Services, Security and Safety Workers and Sellers;140.0;0;0;0;1;0;0;30;0;0;8;8;7;8.0;0;0;8;8;7;15.675.714.285.714.200;0;10.8;1.4;1.74;Graduate;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
1;1;122.0;38;38;Skilled Workers in Industry, Construction and Craftsmen;114.7;0;0;1;1;0;1;18;0;0;6;9;6;6.0;0;0;6;8;6;11.416.666.666.666.600;0;11.1;0.6;2.02;Graduate;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
1;1;128.0;19;19;Installation and Machine Operators and Assembly Workers;120.0;1;0;0;1;0;1;20;0;0;6;6;6;6.0;0;0;6;7;5;14.75;0;12.4;0.5;1.79;Enrolled;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
1;1;108.0;19;38;Unskilled Workers;107.3;0;1;0;1;0;1;19;0;0;6;12;4;6.0;0;0;6;11;4;10.575;0;12.4;0.5;1.79;Enrolled;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
1;1;139.0;38;38;Intermediate Level Technicians and Professions;136.2;0;0;0;1;0;0;19;0;0;5;7;5;5.0;1;0;5;7;5;13.166.666.666.666.600;0;7.6;2.6;0.32;Graduate;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
1;1;133.1;1;19;Other;106.0;1;0;1;1;0;0;21;0;0;7;7;7;7.0;0;0;7;8;6;12.75;0;8.9;1.4;3.51;Enrolled;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4;1;130.0;1;1;Unskilled Workers;124.1;1;0;0;1;0;0;18;0;0;6;6;6;6.0;0;0;6;7;6;13.797.619.047.619.000;0;8.9;1.4;3.51;Enrolled;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
3;1;143.0;1;1;Skilled Workers in Industry, Construction and Craftsmen;133.2;1;0;0;1;0;1;18;0;0;5;11;4;5.0;0;0;5;7;4;13.375;0;12.7;3.7;-1.7;Graduate;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
1;1;110.0;37;37;Other Situation;110.0;0;0;0;0;0;0;35;0;0;5;14;1;5.0;2;0;5;11;2;11.25;1;9.4;-0.8;-3.12;Dropout;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
6;1;120.0;1;1;Farmers and Skilled Workers in Agriculture, Fisheries and Forestry;114.8;1;0;0;1;0;0;21;1;0;7;11;4;7.0;0;0;7;9;5;13.535;0;11.1;0.6;2.02;Enrolled;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
1;1;140.0;38;37;Skilled Workers in Industry, Construction and Craftsmen;130.0;1;0;0;1;1;1;18;0;0;7;7;6;7.0;0;0;7;7;6;13.183.333.333.333.300;0;7.6;2.6;0.32;Graduate;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
5;1;125.0;19;1;Personal Services, Security and Safety Workers and Sellers;122.6;1;0;0;1;1;0;22;0;0;6;6;1;6.0;0;0;6;6;0;5.5;0;9.4;-0.8;-3.12;Enrolled;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
1;1;134.0;38;1;Farmers and Skilled Workers in Agriculture, Fisheries and Forestry;133.5;1;0;0;1;1;1;20;0;0;7;8;7;7.5;0;0;8;8;8;12.311.875;0;15.5;2.8;-4.06;Graduate;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
1;1;130.0;37;37;Skilled Workers in Industry, Construction and Craftsmen;120.0;1;0;0;1;0;0;34;0;0;6;7;5;6.0;0;0;6;8;5;12.6;0;9.4;-0.8;-3.12;Graduate;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1;3;120.0;37;37;Unskilled Workers;120.0;0;0;0;1;0;0;33;0;3;8;9;5;7.5;2;2;7;13;5;11.925;0;10.8;1.4;1.74;Enrolled;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
3;1;142.0;37;38;Unskilled Workers;137.3;1;0;0;1;0;1;22;0;0;7;7;6;7.0;0;0;7;7;6;13.9;0;7.6;2.6;0.32;Graduate;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
3;1;127.0;37;37;Farmers and Skilled Workers in Agriculture, Fisheries and Forestry;123.5;1;0;0;1;0;1;20;0;0;6;11;4;6.0;0;0;6;12;3;11.25;0;7.6;2.6;0.32;Enrolled;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
1;1;140.0;37;37;Armed Forces Professions;131.8;0;0;0;1;0;0;35;0;0;5;6;4;5.0;0;0;5;10;4;13.028.571.428.571.400;0;10.8;1.4;1.74;Enrolled;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1;1;140.0;38;37;Skilled Workers in Industry, Construction and Craftsmen;130.0;1;0;0;0;0;0;39;0;0;5;12;3;5.0;2;0;5;15;3;10.666.666.666.666.600;0;9.4;-0.8;-3.12;Dropout;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6;1;142.0;38;37;Personal Services, Security and Safety Workers and Sellers;128.0;1;0;0;0;0;0;19;0;0;7;14;0;7.5;0;0;8;0;0;0.0;0;11.1;0.6;2.02;Dropout;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
1;1;120.0;37;37;Installation and Machine Operators and Assembly Workers;95.0;0;0;0;1;0;1;36;0;0;6;10;6;6.0;0;0;6;14;3;11.166.666.666.666.600;0;10.8;1.4;1.74;Graduate;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
2;1;124.0;37;37;Unskilled Workers;116.0;1;0;0;1;0;1;21;0;0;8;8;7;8.0;0;0;8;8;7;13.957.142.857.142.800;0;12.7;3.7;-1.7;Graduate;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
1;1;157.0;3;38;Personal Services, Security and Safety Workers and Sellers;136.7;1;0;0;1;0;0;22;0;0;6;11;4;6.0;1;0;6;13;3;13.083.333.333.333.300;0;9.4;-0.8;-3.12;Enrolled;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
1;1;126.6;38;38;Skilled Workers in Industry, Construction and Craftsmen;107.5;0;0;1;1;0;1;42;0;0;6;8;6;6.0;0;0;6;7;6;1.430.952.380.952.380;0;11.1;0.6;2.02;Graduate;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
1;1;110.0;37;37;Other Situation;108.4;1;0;0;1;0;0;34;0;0;5;5;0;5.0;0;0;5;6;0;0.0;0;10.8;1.4;1.74;Dropout;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
1;1;144.0;19;19;Administrative staff;130.7;1;0;0;1;0;0;20;0;0;6;9;6;6.0;0;0;6;8;5;11.633.333.333.333.300;0;7.6;2.6;0.32;Enrolled;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1;39;160.0;37;19;Armed Forces Professions;155.9;0;0;0;1;0;0;33;0;3;6;7;6;6.0;0;2;6;7;6;15.607.142.857.142.800;0;13.9;-0.3;0.79;Graduate;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
4;1;105.0;1;19;Farmers and Skilled Workers in Agriculture, Fisheries and Forestry;106.1;1;0;0;1;0;0;20;0;0;6;8;5;6.0;0;0;6;9;5;11.2;0;13.9;-0.3;0.79;Graduate;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
2;1;130.0;26;30;Personal Services, Security and Safety Workers and Sellers;128.6;1;0;1;1;0;0;19;0;0;5;8;4;5.0;0;0;5;7;4;12.5;2;7.6;2.6;0.32;Graduate;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
1;3;140.0;37;19;Administrative staff;140.0;0;0;1;1;0;0;34;0;4;10;25;5;9.5;0;3;9;18;8;12.211.111.111.111.100;0;16.2;0.3;-0.92;Dropout;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
1;1;138.0;37;37;Farmers and Skilled Workers in Agriculture, Fisheries and Forestry;145.0;1;0;0;1;0;0;18;0;0;5;6;5;5.0;0;0;5;5;5;13.5;0;7.6;2.6;0.32;Graduate;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
1;1;120.0;38;37;Farmers and Skilled Workers in Agriculture, Fisheries and Forestry;113.0;0;0;0;1;0;1;24;0;0;6;11;4;6.0;0;0;6;7;6;12.5;0;10.8;1.4;1.74;Graduate;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1;1;135.0;19;12;Skilled Workers in Industry, Construction and Craftsmen;137.1;1;0;0;1;0;0;18;0;0;6;6;6;6.0;0;0;6;7;6;12.833.333.333.333.300;0;7.6;2.6;0.32;Graduate;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
1;1;119.0;37;37;Farmers and Skilled Workers in Agriculture, Fisheries and Forestry;119.7;1;0;0;1;0;0;20;0;0;5;6;3;5.0;0;0;5;7;3;13.0;1;7.6;2.6;0.32;Enrolled;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1;1;121.0;1;1;Intermediate Level Technicians and Professions;120.5;1;0;0;1;0;0;21;0;0;8;8;7;8.0;0;0;8;8;7;12.91;0;10.8;1.4;1.74;Graduate;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5;1;126.0;38;1;Personal Services, Security and Safety Workers and Sellers;125.7;1;0;0;1;0;1;19;0;0;6;8;6;6.0;0;0;6;13;3;11.0;0;9.4;-0.8;-3.12;Graduate;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
4;1;132.0;38;19;Skilled Workers in Industry, Construction and Craftsmen;125.5;0;0;0;1;0;1;19;0;0;7;8;6;7.5;0;0;8;8;8;13.258.125;0;15.5;2.8;-4.06;Graduate;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
1;1;128.0;19;19;Personal Services, Security and Safety Workers and Sellers;124.5;1;0;0;1;0;1;18;0;0;6;10;4;6.0;0;0;6;8;6;12.45;0;12.4;0.5;1.79;Graduate;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
1;1;160.0;37;37;Personal Services, Security and Safety Workers and Sellers;126.0;0;0;0;1;0;1;38;0;4;9;13;8;8.0;0;2;7;9;7;12.944.444.444.444.400;0;13.9;-0.3;0.79;Graduate;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
1;1;125.0;19;19;Administrative staff;136.2;1;0;1;1;1;0;21;0;6;12;12;11;11.5;0;4;11;18;9;11.622.727.272.727.200;1;8.9;1.4;3.51;Enrolled;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
1;1;127.0;1;5;Armed Forces Professions;124.2;1;0;0;1;1;0;23;1;0;5;6;1;5.0;0;0;5;5;0;5.0;0;15.5;2.8;-4.06;Enrolled;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
